Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency,Province
Spain,NET_ES207A,CCAA Cast. la Mancha,ES2136A,TALAVERA DE LA REINA - PÍO XII,SP_45165004_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.818,ug/m3,92.21,3.0,Traffic,Urban,-4.8257,39.9638,380.0,Talavera de la Reina                                                            ,ES040C1                                           ,83663.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Toledo
Spain,NET_ES131A,Ayto Madrid,ES1422A,PLAZA DEL CARMEN,SP_28079035_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.159,ug/m3,96.69,3.0,Background,Urban,-3.7033,40.4192,657.0,Madrid                                                                          ,ES001K1                                           ,5098717.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Madrid
Spain,NET_ES021A,Ayto Zaragoza,ES1836A,LAS FUENTES,SP_50297037_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.876,ug/m3,99.77,3.0,Traffic,Urban,-0.8619,41.6422,198.0,Zaragoza                                                                        ,ES005C1                                           ,681877.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Zaragoza
Spain,NET_ES207A,CCAA Cast. la Mancha,ES1279A,CAMPO DE FÚTBOL,SP_13071015_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.131,ug/m3,92.61,3.0,Industrial,Suburban,-4.0886,38.682,685.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Ciudad Real
Spain,NET_ES213A,CCAA Madrid,ES1563A,ALCALÁ DE HENARES,SP_28005002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,1.802,ug/m3,98.45,3.0,Traffic,Urban,-3.378,40.4793,589.0,Alcalá de Henares                                                               ,ES511C1                                           ,197562.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Alcalá de Henares
Spain,NET_ES058A,EMEP/VAG/CAMP,ES0011R,BARCARROTA,SP_06016999_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,0.541,ug/m3,93.72,3.0,Background,Rural,-6.9233,38.4728,377.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Badajoz
Spain,NET_ES211A,CCAA Extremadura,ES2110A,BURGUILLOS DEL CERRO,SP_06022001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,1.788,ug/m3,94.17,3.0,Background,Suburban,-6.5886,38.3703,395.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Badajoz
Spain,NET_ES058A,EMEP/VAG/CAMP,ES0017R,DOÑANA,SP_21005999_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,0.564,ug/m3,97.94,3.0,Background,Rural,-6.555,37.0519,35.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Huelva
Spain,NET_ES208A,CCAA Castilla y León,ES1986A,ARANDA DE DUERO 2,SP_09018002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.039,ug/m3,99.09,3.0,Traffic,Urban,-3.6889,41.6656,801.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Burgos
Spain,NET_ES206A,CCAA Cantabria,ES1531A,LOS TOJOS,SP_39086001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,1.176,ug/m3,98.16,3.0,Background,Rural,-4.2531,43.1533,650.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cantabria
Spain,NET_ES209A,CCAA Cataluña,ES1666A,TARRAGONA (PARC DE LA CIUTAT),SP_43148028_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.432,ug/m3,98.99,3.0,Background,Urban,1.2417,41.1174,13.0,Tarragona                                                                       ,ES525C1                                           ,136496.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Tarragona
Spain,NET_ES207A,CCAA Cast. la Mancha,ES1858A,CUENCA,SP_16078001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.062,ug/m3,99.57,3.0,Background,Suburban,-2.1297,40.0619,948.0,Cuenca                                                                          ,ES542C1                                           ,54621.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cuenca
Spain,NET_ES217A,CCAA La Rioja,ES1746A,GALILEA,SP_26066001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.578,ug/m3,97.7,3.0,Industrial,Rural,-2.232,42.341,570.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,La Rioja
Spain,NET_ES214A,CCAA Murcia,ES2170A,MOLINA DE SEGURA,SP_30027002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.201,ug/m3,93.75,3.0,Traffic,Suburban,-1.2048,38.0574,125.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Región de Murcia
Spain,NET_ES212A,CCAA Galicia,ES2061A,CAMPOLONGO,SP_36038010_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.133,ug/m3,94.22,3.0,Traffic,Urban,-8.644,42.4259,15.0,Pontevedra                                                                      ,ES044C1                                           ,83260.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Pontevedra
Spain,NET_ES210A,CCAA Com. Valenciana,ES1877A,ALMASSORA-C. P. OCHANDO,SP_12009007_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,16.759,ug/m3,93.81,3.0,Industrial,Urban,-0.0564,39.9453,27.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Castelló / Castellón
Spain,NET_ES209A,CCAA Cataluña,ES1910A,GAVÀ (PARC DEL MIL·LENI),SP_08089005_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.862,ug/m3,96.91,3.0,Background,Suburban,1.9915,41.3031,25.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES210A,CCAA Com. Valenciana,ES1691A,VIVER,SP_12140002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.069,ug/m3,91.13,3.0,Background,Suburban,-0.6033,39.9306,616.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Castelló / Castellón
Spain,NET_ES212A,CCAA Galicia,ES1137A,ARENAL,SP_36057019_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.715,ug/m3,96.48,3.0,Traffic,Urban,-8.7421,42.219,53.0,Vigo                                                                            ,ES022C1                                           ,296692.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Pontevedra
Spain,NET_ES219A,CA Melilla,ES2155A,ETAP,SP_52001002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.386,ug/m3,99.85,3.0,Background,Suburban,-2.9569,35.3097,110.0,Melilla                                                                         ,ES055C1                                           ,87076.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Melilla
Spain,NET_ES204A,CCAA Islas Baleares,ES1828A,CIUTADELLA DE MENORCA,SP_07015001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.1,ug/m3,99.15,3.0,Background,Suburban,3.8576,40.0106,30.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Illes Balears
Spain,NET_ES209A,CCAA Cataluña,ES1856A,BARCELONA (PARC DE LA VALL D'HEBRON),SP_08019054_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,1.507,ug/m3,97.93,3.0,Background,Urban,2.148,41.4261,136.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES203A,CCAA Asturias,ES2132A,EL LAUREDAL,SP_33024099_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.257,ug/m3,97.68,3.0,Industrial,Suburban,-5.7093,43.5427,12.0,Gijón                                                                           ,ES023C1                                           ,271717.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Asturias / Asturies
Spain,NET_ES205A,CCAA Islas Canarias,ES1975A,DEPÓSITO TRISTÁN-STA CRUZ DE TF,SP_38038022_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.132,ug/m3,97.92,3.0,Background,Urban,-16.2788,28.4582,200.0,Santa Cruz de Tenerife                                                          ,ES025K1                                           ,368105.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES208A,CCAA Castilla y León,ES1967A,SEGOVIA 2,SP_40194002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,1.818,ug/m3,98.13,3.0,Traffic,Urban,-4.1106,40.9556,952.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Segovia
Spain,NET_ES021A,Ayto Zaragoza,ES2064A,AVENIDA SORIA,SP_50297039_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.652,ug/m3,97.8,3.0,Traffic,Suburban,-0.9068,41.6592,208.0,Zaragoza                                                                        ,ES005C1                                           ,681877.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Zaragoza
Spain,NET_ES212A,CCAA Galicia,ES1901A,SAN CAETANO,SP_15078008_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,1.199,ug/m3,97.77,3.0,Traffic,Urban,-8.5311,42.8878,260.0,Santiago de Compostela                                                          ,ES011C1                                           ,97848.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES215A,CCAA Navarra,ES1755A,SANGUESA,SP_31216001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.914,ug/m3,96.39,3.0,Industrial,Suburban,-1.284,42.579,397.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Zangozerria / Comarca de Sangüesa
Spain,NET_ES206A,CCAA Cantabria,ES1579A,LOS CORRALES DE BUELNA,SP_39025001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,0.213,ug/m3,98.32,3.0,Background,Urban,-4.0628,43.2644,88.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cantabria
Spain,NET_ES210A,CCAA Com. Valenciana,ES1181A,QUART DE POBLET,SP_46102002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.899,ug/m3,93.42,3.0,Traffic,Urban,-0.4472,39.4811,41.0,Valencia                                                                        ,ES003K1                                           ,1417464.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,València / Valencia
Spain,NET_ES210A,CCAA Com. Valenciana,ES1849A,ELX-PARC DE BOMBERS,SP_03065007_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.193,ug/m3,98.69,3.0,Traffic,Urban,-0.7175,38.2592,99.0,Elche/Elx                                                                       ,ES505C1                                           ,234765.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Alacant / Alicante
Spain,NET_ES218A,CA Ceuta,ES2100A,PUERTO ESPAÑA,SP_51001001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,8.418,ug/m3,99.37,3.0,Background,Urban,-5.3147,35.893,1.0,Ceuta                                                                           ,ES045C1                                           ,84202.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Ceuta
Spain,NET_ES216A,CCAA País Vasco,ES2118A,USURBIL,SP_20073001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.847,ug/m3,98.46,3.0,Industrial,Urban,-2.0505,43.2738,35.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Gipuzkoa
Spain,NET_ES216A,CCAA País Vasco,ES2119A,LASARTE-ORIA,SP_20902001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.494,ug/m3,94.79,3.0,Background,Urban,-2.0191,43.2687,36.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Gipuzkoa
Spain,NET_ES214A,CCAA Murcia,ES1423A,LA ALJORRA,SP_30016018_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.408,ug/m3,92.07,3.0,Industrial,Suburban,-1.0659,37.6925,80.0,Cartagena                                                                       ,ES506C1                                           ,216108.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Región de Murcia
Spain,NET_ES058A,EMEP/VAG/CAMP,ES0016R,O SAVIÑAO,SP_27058999_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,0.88,ug/m3,95.8,3.0,Background,Rural,-7.7046,42.6347,560.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Lugo
Spain,NET_ES216A,CCAA País Vasco,ES0588A,ABANTO,SP_48002001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.389,ug/m3,99.26,3.0,Industrial,Suburban,-3.0741,43.3205,136.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Bizkaia
Spain,NET_ES201A,CCAA Andalucía,ES0892A,LA RÁBIDA,SP_21055004_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,6.053,ug/m3,87.63,3.0,Industrial,Suburban,-6.9203,37.1998,8.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Huelva
Spain,NET_ES219A,CA Melilla,ES2154A,SSOO,SP_52001001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.818,ug/m3,79.01,3.0,Traffic,Urban,-2.9408,35.2731,10.0,Melilla                                                                         ,ES055C1                                           ,87076.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Melilla
Spain,NET_ES212A,CCAA Galicia,ES2131A,EST-OU,SP_27057001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,8.411,ug/m3,75.14,3.0,Industrial,Suburban,-7.4456,42.7172,596.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Lugo
Spain,NET_ES201A,CCAA Andalucía,ES0556A,CAMPAMENTO,SP_11033005_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.567,ug/m3,97.36,3.0,Industrial,Suburban,-5.377,36.1794,9.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cádiz
Spain,NET_ES216A,CCAA País Vasco,ES2123A,SAN JULIAN,SP_48071004_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.632,ug/m3,97.77,3.0,Industrial,Urban,-3.113,43.3327,10.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Bizkaia
Spain,NET_ES201A,CCAA Andalucía,ES1074A,HOSTELERÍA,SP_11033009_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.378,ug/m3,88.79,3.0,Traffic,Suburban,-5.3837,36.2039,51.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cádiz
Spain,NET_ES216A,CCAA País Vasco,ES1712A,BARAKALDO,SP_48013006_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.282,ug/m3,98.92,3.0,Background,Urban,-2.9871,43.2984,17.0,Bilbao                                                                          ,ES019K2                                           ,797590.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Bizkaia
Spain,NET_ES215A,CCAA Navarra,ES1472A,ITURRAMA,SP_31201012_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.633,ug/m3,92.41,3.0,Background,Urban,-1.653,42.806,449.0,Pamplona/Iruña                                                                  ,ES014K1                                           ,334398.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Iruñerria / Comarca de Pamplona
Spain,NET_ES201A,CCAA Andalucía,ES0633A,PALMONES (S5),SP_11008006_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.549,ug/m3,96.06,3.0,Industrial,Urban,-5.4328,36.1747,1.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cádiz
Spain,NET_ES201A,CCAA Andalucía,ES1845A,PZA. DEL CASTILLO,SP_04032005_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.264,ug/m3,94.6,3.0,Industrial,Urban,-1.8954,36.9968,5.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Almería
Spain,NET_ES201A,CCAA Andalucía,ES1751A,EL ATABAL,SP_29067005_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.585,ug/m3,97.42,3.0,Background,Suburban,-4.4655,36.7296,86.0,Málaga                                                                          ,ES006C1                                           ,578460.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Málaga
Spain,NET_ES212A,CCAA Galicia,ES0094A,FRAGA REDONDA (F-2),SP_15070006_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.857,ug/m3,96.73,3.0,Industrial,Rural,-7.9886,43.4054,478.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES212A,CCAA Galicia,ES1907A,CENTRO CIVICO,SP_15005012_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.011,ug/m3,99.42,3.0,Industrial,Suburban,-8.506,43.3023,100.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES201A,CCAA Andalucía,ES1793A,EL ARENOSILLO,SP_21050002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,6.067,ug/m3,95.95,3.0,Background,Rural,-6.7341,37.1041,31.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Huelva
Spain,NET_ES210A,CCAA Com. Valenciana,ES1911A,ALBALAT DELS TARONGERS,SP_46010001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.658,ug/m3,96.25,3.0,Industrial,Suburban,-0.3367,39.7053,320.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,València / Valencia
Spain,NET_ES208A,CCAA Castilla y León,ES1618A,SALAMANCA 5,SP_37274010_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.452,ug/m3,99.11,3.0,Traffic,Urban,-5.6653,40.9792,797.0,Salamanca                                                                       ,ES516C1                                           ,144825.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Salamanca
Spain,NET_ES210A,CCAA Com. Valenciana,ES1625A,BURJASSOT - FACULTATS,SP_46078004_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.415,ug/m3,98.92,3.0,Traffic,Urban,-0.4178,39.5094,25.0,Valencia                                                                        ,ES003K1                                           ,1417464.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,València / Valencia
Spain,NET_ES209A,CCAA Cataluña,ES2012A,PALLEJÀ (ROCA DE VILANA),SP_08157003_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,1.091,ug/m3,98.7,3.0,Industrial,Suburban,1.9905,41.4153,82.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES203A,CCAA Asturias,ES2051A,LUGONES INSTITUTO,SP_33066004_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.222,ug/m3,98.76,3.0,Industrial,Suburban,-5.8028,43.4015,170.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Asturias / Asturies
Spain,NET_ES208A,CCAA Castilla y León,ES1987A,MEDINA DE POMAR,SP_09209001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.665,ug/m3,94.13,3.0,Background,Rural,-3.4753,42.9519,613.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Burgos
Spain,NET_ES204A,CCAA Islas Baleares,ES1995A,SANT JOAN DE DÉU,SP_07040006_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.381,ug/m3,95.72,3.0,Industrial,Urban,2.7011,39.5477,2.0,Palma de Mallorca                                                               ,ES010C1                                           ,422587.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Illes Balears
Spain,NET_ES205A,CCAA Islas Canarias,ES1976A,VUELTA LOS PÁJAROS-STA CRUZ DE TF,SP_38038021_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.303,ug/m3,81.74,3.0,Industrial,Urban,-16.2766,28.4618,158.0,Santa Cruz de Tenerife                                                          ,ES025K1                                           ,368105.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES205A,CCAA Islas Canarias,ES2021A,PARQUE LA GRANJA-STA CRUZ DE TF,SP_38038026_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.949,ug/m3,97.35,3.0,Industrial,Urban,-16.2649,28.463,78.0,Santa Cruz de Tenerife                                                          ,ES025K1                                           ,368105.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES209A,CCAA Cataluña,ES1983A,EL PRAT DE LLOBREGAT (CEM SAGNIER),SP_08169009_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.068,ug/m3,98.75,3.0,Background,Suburban,2.0821,41.3218,7.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES205A,CCAA Islas Canarias,ES1764A,IGUESTE,SP_38011005_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.766,ug/m3,94.96,3.0,Industrial,Suburban,-16.372,28.3805,215.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES207A,CCAA Cast. la Mancha,ES2138A,ALBACETE - PARQUE TECNOLOGICO,SP_02003002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.337,ug/m3,94.73,3.0,Background,Suburban,-1.8452,38.9808,691.0,Albacete                                                                        ,ES519C1                                           ,174336.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Albacete
Spain,NET_ES205A,CCAA Islas Canarias,ES1766A,EL RÍO,SP_38006003_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.895,ug/m3,98.52,3.0,Industrial,Suburban,-16.5237,28.1451,500.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES208A,CCAA Castilla y León,ES2141A,PONFERRADA 6,SP_24115017_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.32,ug/m3,99.29,3.0,Traffic,Urban,-6.6036,42.5507,544.0,Ponferrada                                                                      ,ES057C1                                           ,64509.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,León
Spain,NET_ES205A,CCAA Islas Canarias,ES1742A,SAN AGUSTÍN,SP_35019001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.003,ug/m3,97.38,3.0,Traffic,Urban,-15.5419,27.7726,15.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Las Palmas
Spain,NET_ES205A,CCAA Islas Canarias,ES2025A,EL CHARCO-PTO DEL ROSARIO,SP_35017005_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.023,ug/m3,93.65,3.0,Industrial,Urban,-13.849,28.5062,15.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Las Palmas
Spain,NET_ES205A,CCAA Islas Canarias,ES1955A,CIUDAD DEPORTIVA-ARRECIFE,SP_35004002_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.582,ug/m3,98.87,3.0,Background,Urban,-13.5559,28.9679,22.0,Arrecife                                                                        ,ES072C1                                           ,64645.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Las Palmas
Spain,NET_ES209A,CCAA Cataluña,ES1275A,SANT CELONI (CARLES DAMM),SP_08202001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.366,ug/m3,99.29,3.0,Background,Suburban,2.4958,41.689,145.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES205A,CCAA Islas Canarias,ES1772A,BARRANCO HONDO,SP_38011006_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,2.172,ug/m3,94.98,3.0,Industrial,Suburban,-16.3581,28.3934,396.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES206A,CCAA Cantabria,ES1531A,LOS TOJOS,SP_39086001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2025,0.414,ug/m3,31.54,3.0,Background,Rural,-4.2531,43.1533,650.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cantabria
Spain,NET_ES216A,CCAA País Vasco,ES0588A,ABANTO,SP_48002001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2025,4.327,ug/m3,31.0,3.0,Industrial,Suburban,-3.0741,43.3205,136.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Bizkaia
Spain,NET_ES217A,CCAA La Rioja,ES1779A,ARRÚBAL,SP_26019001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2025,1.567,ug/m3,31.29,3.0,Industrial,Rural,-2.239,42.44,336.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,La Rioja
Spain,NET_ES217A,CCAA La Rioja,ES1753A,PRADEJÓN,SP_26117001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2025,1.58,ug/m3,29.95,3.0,Industrial,Rural,-2.059,42.34,380.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,La Rioja
